,ts,project,offer_title,goal_id,payouts,sub1,sub2,sub3,affiliate
65,2022-02-03 19:07:06,Lime,Lime // Hybrid (new+repeat loans),4439842,500,e7f58a30-e1db-4e2b-a323-ba2b5cb6301f,,1779,RAFINAD
66,2022-02-03 17:55:43,Lime,Lime // Hybrid (new+repeat loans),6086594,4500,c2bd252d-b6b4-42e4-b445-f07e64022b9b,,1392,RAFINAD
67,2022-02-03 17:17:50,Lime,Lime // Hybrid (new+repeat loans),6086410,3000,f9839b65-cc41-43aa-a535-1deaaf0460d6,,645,RAFINAD
68,2022-02-03 12:23:39,Lime,Lime // Hybrid (new+repeat loans),5007616,500,6f26dbda-1e01-4d23-98d3-7caf2fc12197,,193,RAFINAD
69,2022-02-02 21:24:24,Lime,Lime // Hybrid (new+repeat loans),5735245,500,24760882-05de-4978-973b-a0c4a86aebbb,,504,RAFINAD
70,2022-02-02 21:20:56,Lime,Lime // Hybrid (new+repeat loans),6082880,4500,4cf535f4-185a-4e3e-96c8-3bb5577603c6,,2629,RAFINAD
71,2022-02-02 10:13:20,Lime,Lime // Hybrid (new+repeat loans),6009985,500,280c4489-d5ce-4302-903a-e4ad10799b1d,,641,RAFINAD
72,2022-02-02 04:52:52,Lime,Lime // Hybrid (new+repeat loans),6078895,1800,086a1477-5483-48d2-ab62-577184fd6017,,194,RAFINAD
73,2022-02-02 04:15:23,Lime,Lime // Hybrid (new+repeat loans),6033590,500,7412c5be-fd8c-4257-b5ee-c70c92b30b7f,,199,RAFINAD
74,2022-02-01 22:37:06,Lime,Lime // Hybrid (new+repeat loans),5561952,4500,cb354af2-4cab-4301-a6bc-43b174a31839,,816,RAFINAD
75,2022-02-01 15:08:53,Lime,Lime // Hybrid (new+repeat loans),5787027,500,0e9da161-e510-45ee-a749-af465a90e764,,816,RAFINAD
